case_id,timestamp,state_feature_vector,action_taken,reward_causal,was_safe,next_state
,2025-12-18T20:33:27.799823,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.800158,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.800722,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,-5,True,terminal
,2025-12-18T20:33:27.801318,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.801638,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.801915,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.802196,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.802647,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.803898,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,-5,True,terminal
,2025-12-18T20:33:27.804787,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.807080,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,-5,True,terminal
,2025-12-18T20:33:27.807966,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.808526,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.809620,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.810251,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.810654,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.811765,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,200.0,True,terminal
,2025-12-18T20:33:27.814760,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6a758ce5-a96d-44d2-8063-fc4f0d0a1117,200.0,True,terminal
,2025-12-18T20:33:27.816471,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6a758ce5-a96d-44d2-8063-fc4f0d0a1117,200.0,True,terminal
,2025-12-18T20:33:27.816931,gateway=node_6532c895-9c84-4ac2-8d28-7db1a41aa695,node_6b2d5336-3298-45f8-9934-a457f5d0437e,-5,True,terminal
