case_id,timestamp,state_feature_vector,action_taken,reward_causal,was_safe,next_state
,2025-12-19T13:09:57.574767,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.575203,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.576101,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.580765,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.581202,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.582039,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.582463,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.584136,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.585392,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.585840,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.586265,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.586716,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.588417,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.590529,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.591369,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.592225,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.593482,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.593932,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.594860,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.597334,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.598170,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.600166,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.600611,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.601877,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.602305,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.602734,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.603993,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.604427,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.604869,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_ff52b88a-66a8-48e6-b77c-c76a0a661840,200.0,True,terminal
,2025-12-19T13:09:57.606594,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.607937,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.608361,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,200.0,True,terminal
,2025-12-19T13:09:57.609611,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.609964,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.610319,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.611654,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.612969,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_5cfd4c26-605c-4a27-8580-8a219a5b9fc1,200.0,True,terminal
,2025-12-19T13:09:57.615841,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.617059,gateway=node_56dbf3e0-07c8-4509-b560-b4036732ea3c,node_09f3ec8d-4cf6-46c6-90dc-bae58096b861,-5,True,terminal
,2025-12-19T13:09:57.618309,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.619131,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.619950,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.620381,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.620817,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.621654,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.622091,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.626194,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.626697,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.627132,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.628754,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_5cfd4c26-605c-4a27-8580-8a219a5b9fc1,200.0,True,terminal
,2025-12-19T13:09:57.629248,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.631863,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_5cfd4c26-605c-4a27-8580-8a219a5b9fc1,200.0,True,terminal
,2025-12-19T13:09:57.633171,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_5cfd4c26-605c-4a27-8580-8a219a5b9fc1,200.0,True,terminal
,2025-12-19T13:09:57.634411,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.639678,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.640994,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.654940,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.658061,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,-5,True,terminal
,2025-12-19T13:09:57.663167,gateway=node_7ed3375c-2faf-4be8-ba70-bd45c04f5396,node_a68de5bb-42cd-489f-9119-5351ca168e3e,200.0,True,terminal
,2025-12-19T13:09:57.720233,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_e89f2d2b-ea46-4382-a4e1-bd96d1b72b5d,-5,True,terminal
,2025-12-19T13:09:57.741135,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.758716,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.762327,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.763095,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.769887,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.776537,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.800236,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.801480,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.802395,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.804025,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.805315,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.810683,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.812407,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.814445,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_e89f2d2b-ea46-4382-a4e1-bd96d1b72b5d,200.0,True,terminal
,2025-12-19T13:09:57.815289,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.827533,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.833707,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.836281,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.836734,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.837170,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.838623,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_e89f2d2b-ea46-4382-a4e1-bd96d1b72b5d,200.0,True,terminal
,2025-12-19T13:09:57.843790,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_e89f2d2b-ea46-4382-a4e1-bd96d1b72b5d,200.0,True,terminal
,2025-12-19T13:09:57.845187,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.846772,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.847605,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.849851,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.850281,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.850718,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.852674,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_e89f2d2b-ea46-4382-a4e1-bd96d1b72b5d,-5,True,terminal
,2025-12-19T13:09:57.854480,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.854862,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.859795,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.860224,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.860668,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.864684,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.865794,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.867862,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.869306,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.870038,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
,2025-12-19T13:09:57.870474,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.873725,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.874166,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.876856,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.879768,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,200.0,True,terminal
,2025-12-19T13:09:57.880533,gateway=node_5eba22d5-82fe-4dbe-b84a-476926a133ef,node_6bfc5f44-e0ef-4676-8744-cdb4b94ca9b5,-5,True,terminal
